id	cid	canonical_smiles	isomeric_smiles
796	90888490	"COCC=CC1=C(C=C(C=C1)O)O"	"COCC=CC1=C(C=C(C=C1)O)O"
794	70636947	"CCCCCCCCCOP1(=O)OSO1"	"CCCCCCCCCOP1(=O)OSO1"
793	69122346	"C1=CC(=C(C=C1O)OC2C(C(C(C(O2)CO)O)O)O)C(=O)O"	"C1=CC(=C(C=C1O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)O"
791	117628086	"C1=C(C=C(C(=C1O)O)O)C(=O)OCC(C(CO)O)OC(=O)C2=CC(=C(C(=C2)O)O)O"	"C1=C(C=C(C(=C1O)O)O)C(=O)OC[C@H]([C@@H](CO)O)OC(=O)C2=CC(=C(C(=C2)O)O)O"
788	59237692	"C=CCC(CC=C)CC(C(=O)O)C(=O)O"	"C=CCC(CC=C)CC(C(=O)O)C(=O)O"
787	15160524	"CC(=O)OCC1C(C(C(C(O1)N2C3=C(C(=O)N(C(=N3)OC)C)N=N2)OC(=O)C)OC(=O)C)OC(=O)C"	"CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)N2C3=C(C(=O)N(C(=N3)OC)C)N=N2)OC(=O)C)OC(=O)C)OC(=O)C"
786	49819184	"CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CNCCCO)O)O)O)N)NC(=O)C4(CC(C4)N)O)O"	"C[C@@]1(CO[C@@H]([C@@H]([C@H]1NC)O)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CNCCCO)O)O)O)N)NC(=O)C4(CC(C4)N)O)O"
781	5312791	"CCCC(CCCCC(=O)O)O"	"CCCC(CCCCC(=O)O)O"
78	102037189	"C1=CC(=O)N(C(=C1)C(=O)NC(CN(CC(CO)NC(=O)C2=CC=CC(=O)N2O)CC(CO)NC(=O)C3=CC=CC(=O)N3O)CO)O"	"C1=CC(=O)N(C(=C1)C(=O)N[C@H](CN(C[C@H](CO)NC(=O)C2=CC=CC(=O)N2O)C[C@H](CO)NC(=O)C3=CC=CC(=O)N3O)CO)O"
779	129720675	"C(C(C(C(C(COC(=O)C(C(C(C(CO)O)O)O)OP(=O)(O)O)O)O)O)O)O"	"C([C@@H]([C@H]([C@@H]([C@@H](COC(=O)[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)OP(=O)(O)O)O)O)O)O)O"
778	5312888	"C(CCCC(=O)CCC=O)CCCC(=O)O"	"C(CCCC(=O)CCC=O)CCCC(=O)O"
776	17995993	"C1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2O)O)O)C(=O)C3=C(C(=CC=C3)O)O"	"C1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2O)O)O)C(=O)C3=C(C(=CC=C3)O)O"
775	2728799	"CC(=O)OCC(C(C(C(C(OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C"	"CC(=O)OC[C@H]([C@H]([C@@H]([C@H](C(OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C"
771	66633188	"C1CCCCC(CCC1)(CCCCCCC(=O)O)C(=O)O"	"C1CCCCC(CCC1)(CCCCCCC(=O)O)C(=O)O"
77	137413033	"CC(COCCOCCCC1C(C(C(C(O1)CO)O)O)NC(=O)C)COCCOCCOC2C(C(C(C(O2)CO)O)O)NC(=O)C"	"CC(COCCOCCCC1C(C(C(C(O1)CO)O)O)NC(=O)C)COCCOCCOC2C(C([C@H](C(O2)CO)O)O)NC(=O)C"
767	102164139	"C1=CC(=C(C=C1O)O)C2C(C(C3=C(C=C(C=C3O2)O)O)O)O"	"C1=CC(=C(C=C1O)O)C2C(C(C3=C(C=C(C=C3O2)O)O)O)O"
766	101936031	"CC1C2C(C=COC2OC3C(C(C(C(O3)CO)O)O)O)C(C1O)O"	"C[C@H]1[C@@H]2[C@@H](C=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)[C@@H]([C@@H]1O)O"
765	50909877	"CC1C(C(C(C(O1)OC(C(CO)O)C(COP(=O)(O)O)O)O)OC2C(C(C(C(O2)CO)O)OC3C(C(C(C(O3)CO)O)O)O)O)O"	"C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]([C@H](CO)O)[C@@H](COP(=O)(O)O)O)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)O"
763	130340957	"CC1=CN(C(=O)NC1=O)C2CC(C(O2)C=CP(=O)(OC)OC)OP(=O)(C)OC"	"CC1=CN(C(=O)NC1=O)C2CC(C(O2)/C=C/P(=O)(OC)OC)OP(=O)(C)OC"
761	46913431	"C1=CC(=CC=C1C=CC2=C(C(=CC(=C2)O)OC3C(C(C(C(O3)CO)O)O)O)C4C(C(C(C(O4)CO)O)O)O)O"	"C1=CC(=CC=C1/C=C/C2=C(C(=CC(=C2)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O"
759	386039	"CCOC(=O)CC1=NC2=C(N=CN=C2N1C3C(C(C(O3)COC(=O)C)OC(=O)C)OC(=O)C)N"	"CCOC(=O)CC1=NC2=C(N=CN=C2N1C3C(C(C(O3)COC(=O)C)OC(=O)C)OC(=O)C)N"
757	43	"C(CC(=O)O)C(C(=O)O)O"	"C(CC(=O)O)C(C(=O)O)O"
756	11794150	"CC(C)(C=C)OC1C(C(C(C(O1)COC2C(C(CO2)(CO)O)O)O)O)O"	"CC(C)(C=C)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]2[C@@H]([C@](CO2)(CO)O)O)O)O)O"
754	11249081	"CC(=O)NC1C(C(C(OC1OC)CO)OC2C(C(C(C(O2)C(=O)O)O)O)O)OCC3=CC=CC=C3"	"CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OC)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O)OCC3=CC=CC=C3"
753	12358156	"C1=CC(=C(C(=C1O)C=O)O)O"	"C1=CC(=C(C(=C1O)C=O)O)O"
752	10022393	"COC1=C(C=CC(=C1)C2C(C(CO2)C(C3=CC(=C(C=C3)O)OC)O)CO)O"	"COC1=C(C=CC(=C1)[C@@H]2[C@H]([C@H](CO2)[C@H](C3=CC(=C(C=C3)O)OC)O)CO)O"
751	165284	"CCCCCC(=O)CCC1C(CC(=O)C1CCCCCCC(=O)O)O"	"CCCCCC(=O)CC[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O"
750	57063938	"CC12CCCC(=CC=C3CC(CC(C3=C)O)O)C1CCC2C(C)(C)C=CC(C(C)(C)C(=O)O)O"	"C[C@]12CCCC(=CC=C3C[C@H](C[C@@H](C3=C)O)O)[C@@H]1CC[C@@H]2C(C)(C)C=C[C@@H](C(C)(C)C(=O)O)O"
747	136026604	"C1COCCN1C2=NC=C(C=N2)CNCC3C(C(C(O3)N4C=NC5=C4N=C(NC5=O)N)O)O"	"C1COCCN1C2=NC=C(C=N2)CNC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=C(NC5=O)N)O)O"
746	5127523	"CC(=O)NC1C(C(C(OC1OCC2=CC=CC=C2)CO)O)OC3C(C(C(C(O3)CO)O)O)O"	"CC(=O)NC1C(C(C(OC1OCC2=CC=CC=C2)CO)O)OC3C(C(C(C(O3)CO)O)O)O"
745	10670190	"CC(=O)OC1C(C(C(O1)N2C=CC(=O)NC2=O)OS(=O)(=O)C)OS(=O)(=O)C"	"CC(=O)O[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC(=O)NC2=O)OS(=O)(=O)C)OS(=O)(=O)C"
742	136409241	"CC(C(=O)OP(=O)(OCC1C(C(C(O1)N2C=NC3=C2N=C(NC3=O)N)(C)O)O)OOCC4=CC=CC=C4)N"	"C[C@@H](C(=O)OP(=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)N2C=NC3=C2N=C(NC3=O)N)(C)O)O)OOCC4=CC=CC=C4)N"
740	104693	"C1=CC(=CC(=C1)S(=O)(=O)O)C=O"	"C1=CC(=CC(=C1)S(=O)(=O)O)C=O"
739	14132338	"COC1=CC(=CC(=C1OC2C(C(C(C(O2)CO)O)O)O)OC)C(=O)O"	"COC1=CC(=CC(=C1OC2C(C(C(C(O2)CO)O)O)O)OC)C(=O)O"
736	21863388	"C(CCCC(=O)O)CCCC(=O)OCCOC(=O)CCCCCCCC(=O)O"	"C(CCCC(=O)O)CCCC(=O)OCCOC(=O)CCCCCCCC(=O)O"
735	77	"CC(C)C(CC(=O)O)(C(=O)O)O"	"CC(C)C(CC(=O)O)(C(=O)O)O"
734	57104312	"CCCCCC(CCCCCCCCCCC(C(=O)O)(C(=O)O)C(=O)O)O"	"CCCCCC(CCCCCCCCCCC(C(=O)O)(C(=O)O)C(=O)O)O"
733	87736634	"C(C#CC(CO)OC(CO)C#CCO)O"	"C(C#CC(CO)OC(CO)C#CCO)O"
732	10787	"C1=CC(=C(C=C1O)O)O"	"C1=CC(=C(C=C1O)O)O"
731	10484816	"CCC(C)CCCC(=O)OC1C(OC(C(C1O)O)OC(C2(C(C(C(O2)CO)OC(=O)C)OC(=O)CCCC(C)CC)O)OC(=O)C)CO"	"CCC(C)CCCC(=O)O[C@@H]1[C@H](O[C@@H]([C@@H]([C@H]1O)O)OC([C@@]2([C@H]([C@@H]([C@H](O2)CO)OC(=O)C)OC(=O)CCCC(C)CC)O)OC(=O)C)CO"
725	87319011	"C(C=O)OCC1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O"	"C(C=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O"
724	138944006	"CCOC(CN(CC1=CC(=CC=C1)O)CC(=O)OCC)OCC"	"CCOC(CN(CC1=CC(=CC=C1)O)CC(=O)OCC)OCC"
723	5312941	"CC(=O)CCCCCCC(=O)O"	"CC(=O)CCCCCCC(=O)O"
721	21591416	"CC1C(C(C(C(O1)OC2C=C(C3C2C=COC3OC4C(C(C(C(O4)CO)O)O)O)CO)O)O)O"	"C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2C=C([C@@H]3[C@H]2C=CO[C@H]3O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)CO)O)O)O"
720	5362594	"CCCC=CCCCCC(=O)O"	"CCC/C=C/CCCCC(=O)O"
719	54029606	"C1C(C(OC1N2C=CC(=O)NC2=O)COC3C(C(C(O3)CO)O)O)O"	"C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COC3[C@H]([C@@H]([C@H](O3)CO)O)O)O"
717	126735973	"CC1CC(OC2C(O1)C(C(C(O2)CO)OC3C(C(C(C(O3)CO)O)O)O)O)CC(C)C"	"CC1CC(O[C@H]2C(O1)C([C@@H](C(O2)CO)O[C@@H]3C(C([C@@H](C(O3)CO)O)O)O)O)CC(C)C"
716	101937513	"COC1=CC(=CC(=C1OC(CO)C(C2=CC(=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)OC)O)OC)C4C5COCC5C(O4)C6=CC(=C(C=C6)O)OC"	"COC1=CC(=CC(=C1O[C@H](CO)[C@H](C2=CC(=C(C=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)OC)O)OC)[C@H]4[C@@H]5COC[C@@H]5[C@H](O4)C6=CC(=C(C=C6)O)OC"
71	5192	"C(CCCCC(=O)O)CCCC(=O)O"	"C(CCCCC(=O)O)CCCC(=O)O"
715	191685	"C1=CC=C(C=C1)OC2C(C(C(C(O2)CO)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O"	"C1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O)O"
714	5320285	"COC1=C(C=CC(=C1)CC2(COC(C2CO)C3=CC(=C(C=C3)O)OC)O)OC4C(C(C(C(O4)CO)O)O)O"	"COC1=C(C=CC(=C1)CC2(COC(C2CO)C3=CC(=C(C=C3)O)OC)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O"
713	132139798	"CC1=C(C=CC=N1)NC(=O)ON2CCC3=C(N=C(N=C32)N4CCOCC4)C5=CN=C(N=C5)N"	"CC1=C(C=CC=N1)NC(=O)ON2CCC3=C(N=C(N=C32)N4CCOCC4)C5=CN=C(N=C5)N"
712	13470564	"COC1=CC(=CC(=C1OC(CO)C(C2=CC(=C(C(=C2)OC)O)OC)O)OC)CO"	"COC1=CC(=CC(=C1OC(CO)C(C2=CC(=C(C(=C2)OC)O)OC)O)OC)CO"
710	11004866	"COC(=O)C1C2C(C(C1O)O)C(=COC2OC3C(C(C(C(O3)CO)O)O)O)C(=O)OC"	"COC(=O)[C@@H]1[C@@H]2[C@H]([C@@H]([C@@H]1O)O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)OC"
708	91691958	"CC(=O)NC(C#N)C(C(C(COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C"	"CC(=O)NC(C#N)C(C(C(COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C"
705	101108813	"C1C(O1)CCC2C(C(C(C(O2)CO)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O"	"C1C(O1)CC[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O)O)O)O"
703	11009124	"C(C1C(C(C(C(O1)C(=O)O)O)O)O)O"	"C([C@@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)C(=O)O)O)O)O)O"
702	134129713	"COC1=C(C=CC=C1C(=O)OC)C2=C(C(=CC=C2)C(=O)OC)OC"	"COC1=C(C=CC=C1C(=O)OC)C2=C(C(=CC=C2)C(=O)OC)OC"
701	90069123	"CC1C(C(C(C(O1)CO)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)O)OC4C(C(CC(O4)C(=O)O)OC)O)NC(=O)C)O)O)NC(=O)C"	"C[C@H]1C([C@H]([C@@H](C(O1)CO)O)O[C@H]2C([C@H]([C@@H](C(O2)C(=O)O)O[C@H]3C([C@H]([C@@H](C(O3)CO)O)O[C@H]4C([C@H](CC(O4)C(=O)O)OC)O)NC(=O)C)O)O)NC(=O)C"
700	59422698	"C=CCCCC(=O)CCCCC(=O)O"	"C=CCCCC(=O)CCCCC(=O)O"
699	10841930	"CC(=O)OCC1C(C(C(C(O1)CCC2C(C(C(C(O2)OC)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C"	"CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)CC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)OC)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C"
697	23284104	"CC1=C(C=CC(=C1)OC(=O)C2=CC=CC=C2OC(=O)OCCCCOC(=O)C=C)OC(=O)C3=CC=CC=C3OC(=O)OCCCCOC(=O)C=C"	"CC1=C(C=CC(=C1)OC(=O)C2=CC=CC=C2OC(=O)OCCCCOC(=O)C=C)OC(=O)C3=CC=CC=C3OC(=O)OCCCCOC(=O)C=C"
695	13935238	"CC(=O)OCC1=CC(C2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O)O"	"CC(=O)OCC1=CC(C2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O)O"
694	44281861	"COC1=C(C=CC(=C1)C=CC(=O)OC2C(C(C(C(C2O)O)OC(=O)C=CC3=CC(=C(C=C3)O)OC)O)O)O"	"COC1=C(C=CC(=C1)/C=C/C(=O)OC2[C@H]([C@@H](C([C@H]([C@H]2O)O)OC(=O)/C=C/C3=CC(=C(C=C3)O)OC)O)O)O"
692	3076160	"COP(=O)(CCCN1C=CC(=O)N(C1=O)CCCP(=O)(OC)OC)OC"	"COP(=O)(CCCN1C=CC(=O)N(C1=O)CCCP(=O)(OC)OC)OC"
691	132139798	"CC1=C(C=CC=N1)NC(=O)ON2CCC3=C(N=C(N=C32)N4CCOCC4)C5=CN=C(N=C5)N"	"CC1=C(C=CC=N1)NC(=O)ON2CCC3=C(N=C(N=C32)N4CCOCC4)C5=CN=C(N=C5)N"
690	11376300	"COC1=C(C=CC(=C1)C2C3(COC(C3(CO2)O)C4=CC(=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O)OC)O)O"	"COC1=C(C=CC(=C1)[C@@H]2[C@]3(CO[C@@H]([C@]3(CO2)O)C4=CC(=C(C=C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)OC)O)O"
689	101026705	"CC(=O)OC1C(C(OC(C1OC2CC(C(C(O2)COCC3=CC=CC=C3)OCC4=CC=CC=C4)OCC5=CC=CC=C5)OC)COC)OC"	"CC(=O)O[C@H]1[C@@H]([C@H](O[C@@H]([C@@H]1O[C@@H]2C[C@H]([C@@H]([C@H](O2)COCC3=CC=CC=C3)OCC4=CC=CC=C4)OCC5=CC=CC=C5)OC)COC)OC"
688	54512409	"CC(=O)NN(C(C(C(C(CO)O)O)O)O)C(=O)C"	"CC(=O)NN(C([C@@H]([C@H]([C@@H](CO)O)O)O)O)C(=O)C"
686	130113644	"CC(C1=CC2=C(C=C(C=C2)O)OC1=O)O"	"CC(C1=CC2=C(C=C(C=C2)O)OC1=O)O"
685	14995207	"C1=CC(=CC(=C1)O)CC=O"	"C1=CC(=CC(=C1)O)CC=O"
684	7314	"C(C1C(C(C(C(O1)OC(C(CO)O)C(C(C(=O)O)O)O)O)O)O)O"	"C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C(=O)O)O)O)O)O)O)O"
683	23052246	"C(CCCC(CC(=O)O)O)CCCC(=O)O"	"C(CCCC(CC(=O)O)O)CCCC(=O)O"
682	101609020	"CC(=O)OCC1C(C(C(C(O1)OC2=C(C=C(C=C2OC)C3C4COC(C4CO3)C5=CC(=C(C(=C5)OC)OC(=O)C)OC)OC)OC(=O)C)OC(=O)C)OC(=O)C"	"CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=C(C=C(C=C2OC)[C@@H]3[C@H]4CO[C@@H]([C@H]4CO3)C5=CC(=C(C(=C5)OC)OC(=O)C)OC)OC)OC(=O)C)OC(=O)C)OC(=O)C"
68	15816	"C(CCCCC(=O)O)CCCCC(=O)O"	"C(CCCCC(=O)O)CCCCC(=O)O"
681	54581150	"CC1(CCC2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)COC(=O)C=CC4=CC=CC=C4)O)O)O)O"	"C[C@@]1(CC[C@H]2[C@@H]1[C@@H](OC=C2C(=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)/C=C/C4=CC=CC=C4)O)O)O)O"
680	101119960	"CC1OC2C(C(C(OC2O1)COC(=O)C)OC(=O)C)OC3C(C(C(O3)COC(=O)C4=CC=CC=C4)OC(=O)C5=CC=CC=C5)OC(=O)C6=CC=CC=C6"	"CC1O[C@@H]2[C@H]([C@H]([C@H](O[C@@H]2O1)COC(=O)C)OC(=O)C)O[C@H]3[C@@H]([C@H]([C@@H](O3)COC(=O)C4=CC=CC=C4)OC(=O)C5=CC=CC=C5)OC(=O)C6=CC=CC=C6"
67	99984	"C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)N(CC2=CN=C3C(=N2)C(=O)NC(=O)N3)N=O"	"C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)N(CC2=CN=C3C(=N2)C(=O)NC(=O)N3)N=O"
679	68874241	"CC(=O)OC1CC(C=C1)C(C(=O)O)C(=O)O"	"CC(=O)OC1CC(C=C1)C(C(=O)O)C(=O)O"
678	22670769	"C1=CC(=C(C=C1O)O)C=CC=O"	"C1=CC(=C(C=C1O)O)/C=C/C=O"
676	174626	"C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3(C(C(C(O3)CO)O)O)CO)CO)O)O)O)O"	"C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@]3([C@H]([C@@H]([C@H](O3)CO)O)O)CO)CO)O)O)O)O"
672	129711689	"C(C1C(C(C(C(O1)O)O)O)O)OC(C(CO)O)C(=O)O"	"C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)OC(C(CO)O)C(=O)O"
671	130033957	"CC1=CC(=C(C(=C1O)O)O)C(=O)OC"	"CC1=CC(=C(C(=C1O)O)O)C(=O)OC"
670	13101042	"C1=CC(=CC(=C1)OC2C(C(C(C(O2)CO)O)O)O)OC3C(C(C(C(O3)CO)O)O)O"	"C1=CC(=CC(=C1)OC2C(C(C(C(O2)CO)O)O)O)OC3C(C(C(C(O3)CO)O)O)O"
6	69417	"CCCCCCCCCCCCCCCCC(C(=O)O)O"	"CCCCCCCCCCCCCCCCC(C(=O)O)O"
667	23455369	"CCCC1CC(C1)(C(=O)O)C(=O)O"	"CCCC1CC(C1)(C(=O)O)C(=O)O"
663	101910893	"CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(C=C(C=C3)C=CCO)OC)O)O)O)O)O)O"	"C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(C=C(C=C3)/C=C/CO)OC)O)O)O)O)O)O"
66	117705158	"CC(C1=C(C=C(C=C1)O)O)C(C2=C(C=C(C=C2)O)O)C(CC3=C(C=C(C=C3)O)O)C4=C(C=C(C=C4)O)O"	"CC(C1=C(C=C(C=C1)O)O)C(C2=C(C=C(C=C2)O)O)C(CC3=C(C=C(C=C3)O)O)C4=C(C=C(C=C4)O)O"
660	67128025	"CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(CC4=C(C=C(C=C4OC3C5=CC(=C(C=C5)OCCO)OCCO)OCCO)O)O)O)O)O)O)O)O"	"C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3(CC4=C(C=C(C=C4OC3C5=CC(=C(C=C5)OCCO)OCCO)OCCO)O)O)O)O)O)O)O)O"
658	51136396	"COC1=C(C(=CC(=C1)O)OC2C(C(C(C(O2)CO)OC3C(C(CO3)(CO)O)O)O)O)OC"	"COC1=C(C(=CC(=C1)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@@H]([C@](CO3)(CO)O)O)O)O)OC"
657	6538957	"C1=CC(=CC(=C1)O)C=CC=O"	"C1=CC(=CC(=C1)O)/C=C/C=O"
655	16681337	"CC1CCC(=O)C(C(C2C(C(C1O)OC(=O)C(C)C)C(=C)C(=O)O2)OC(=O)C(C)C)(C)O"	"C[C@@H]1CCC(=O)[C@]([C@@H]([C@@H]2[C@@H]([C@H]([C@@H]1O)OC(=O)C(C)C)C(=C)C(=O)O2)OC(=O)C(C)C)(C)O"
654	101596950	"CC1(CC(C2(C1C(OCC2)OC3C(C(C(C(O3)CO)O)O)O)O)O)O"	"C[C@@]1(C[C@H]([C@]2([C@@H]1[C@@H](OCC2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O"
653	101578250	"C1=CC(=CC=C1CCOC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O)O"	"C1=CC(=CC=C1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O)O"
652	134534555	"CC(C)OC(=O)C(C)CCOP1(=O)OCC2C(O1)C(C(O2)N3C=NC4=C3N=C(N=C4OC)N)OC(=O)OCC5=CC=CC=C5"	"C[C@H](CCOP1(=O)OC[C@@H]2[C@@H](O1)[C@@H]([C@@H](O2)N3C=NC4=C3N=C(N=C4OC)N)OC(=O)OCC5=CC=CC=C5)C(=O)OC(C)C"
651	5312941	"CC(=O)CCCCCCC(=O)O"	"CC(=O)CCCCCCC(=O)O"
649	131836660	"C1=CC(=CC=C1CC(C(=O)O)O)OS(=O)(=O)O"	"C1=CC(=CC=C1CC(C(=O)O)O)OS(=O)(=O)O"
646	21432362	"CC(=O)CCCCCCCC#CCC(=O)O"	"CC(=O)CCCCCCCC#CCC(=O)O"
645	91489460	"C(CCCC=CCC=CCC=CCC=O)CCCC(=O)O"	"C(CCCC=CCC=CCC=CCC=O)CCCC(=O)O"
642	90035428	"C1=CC(=CC(=C1)C(=O)OCC2C(C(C(C(O2)O)O)O)O)C(=O)OCC3C(C(C(C(O3)O)O)O)O"	"C1=CC(=CC(=C1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O)O)O)O)C(=O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@H](O3)O)O)O)O"
64	129779095	"CC(=CC=CC=CC=CC=CC(=O)O)C(=O)O"	"CC(=CC=CC=CC=CC=CC(=O)O)C(=O)O"
641	11031038	"COC(=O)C(=C)C(C1=CC=CC=C1O)O"	"COC(=O)C(=C)C(C1=CC=CC=C1O)O"
640	131248	"C1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC3=CC=CC=C3)O)O)O)O)O)O"	"C1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OCC3=CC=CC=C3)O)O)O)O)O)O"
639	22407740	"C1CCC(CC1)(CC2(CCCCC2)C(=O)O)C(=O)O"	"C1CCC(CC1)(CC2(CCCCC2)C(=O)O)C(=O)O"
637	78319676	"COC1=C(C=CC(=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)OC5C(C(C(C(O5)COC(=O)C6=CC(=C(C=C6)O)OC)O)O)O)OC)O"	"COC1=C(C=CC(=C1)[C@@H]2[C@H]3CO[C@@H]([C@H]3CO2)C4=CC(=C(C=C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COC(=O)C6=CC(=C(C=C6)O)OC)O)O)O)OC)O"
636	135307936	"CCC(=CCCCCCC(=O)O)C(=O)O"	"CC/C(=C/CCCCCC(=O)O)/C(=O)O"
634	87591254	"C1=C(C=C(C=C1P(=O)(O)O)P(=O)(O)O)NC(=S)N"	"C1=C(C=C(C=C1P(=O)(O)O)P(=O)(O)O)NC(=S)N"
633	13916138	"CC(=O)OCC1C(C(C(C(O1)OC2=C(C=C(C=C2)C3C4COC(C4CO3)C5=CC(=C(C=C5)OC(=O)C)OC)OC)OC(=O)C)OC(=O)C)OC(=O)C"	"CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=C(C=C(C=C2)[C@@H]3[C@H]4CO[C@@H]([C@H]4CO3)C5=CC(=C(C=C5)OC(=O)C)OC)OC)OC(=O)C)OC(=O)C)OC(=O)C"
